cat_name; act_name; act_id
home repair;wiring, tapping-splicing;584
home repair;wiring, tapping-splicing;584
home repair;wiring, tapping-splicing;584
home repair;wiring, tapping-splicing;584
home repair;wiring, tapping-splicing;584
home repair;wiring, tapping-splicing;584
home repair;wiring, tapping-splicing;584
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
sports;cricket, batting, bowling, fielding;585
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
home repair;washing and waxing car;588
home repair;washing and waxing car;588
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
home repair;washing and waxing car;588
;;-1
;;-1
;;-1
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
water activities;windsurfing;592
;;-1
;;-1
;;-1
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
water activities;diving, springboard or platform;594
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
conditioning exercise;rowing, stationary;595
conditioning exercise;rowing, stationary;595
conditioning exercise;rowing, stationary;595
conditioning exercise;rowing, stationary;595
conditioning exercise;rowing, stationary;595
conditioning exercise;rowing, stationary;595
;;-1
;;-1
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
home activities;cooking or food preparation;596
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
occupation;forestry;583
occupation;forestry;583
occupation;forestry;583
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
;;-1
;;-1
;;-1
;;-1
water activities;swimming, butterfly, general;601
;;-1
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, breaststroke, recreational;346
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
water activities;swimming, butterfly, general;601
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
;;-1
home repair;carpentry, home remodeling tasks;604
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, home remodeling tasks;604
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
home repair;carpentry, finishing or refinishing cabinets or furniture;84
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
sports;table tennis, ping pong (Taylor Code 410);605
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;soccer;608
sports;soccer;608
sports;soccer;608
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
sports;soccer;608
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
occupation;masonry, concrete;609
walking;walking, for exerceise, with ski poles;946
walking;walking, for exerceise, with ski poles;946
walking;walking, for exerceise, with ski poles;946
walking;walking, for exerceise, with ski poles;946
walking;walking, for exerceise, with ski poles;946
walking;walking, for exerceise, with ski poles;946
walking;walking, for exerceise, with ski poles;946
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
miscellaneous;standing, miscellaneous;53
winter activities;skiing, cross-country;613
winter activities;skiing, cross-country;613
winter activities;skiing, cross-country;613
winter activities;skiing, cross-country;613
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
sports;street skiing;974
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
winter activities;skiing, cross-country, biathlon, skating technique;316
winter activities;skiing, cross-country, biathlon, skating technique;316
winter activities;skiing, cross-country, biathlon, skating technique;316
winter activities;skiing, cross-country, biathlon, skating technique;316
;;-1
;;-1
;;-1
;;-1
;;-1
music playing;trumpet, standing;615
music playing;trumpet, standing;615
music playing;trumpet, standing;615
music playing;trumpet, standing;615
music playing;trumpet, standing;615
music playing;trumpet, standing;615
music playing;trumpet, standing;615
music playing;trumpet, standing;615
music playing;trumpet, standing;615
music playing;trumpet, standing;615
music playing;trumpet, standing;615
;;-1
;;-1
;;-1
;;-1
;;-1
sports;rollerblading;930
sports;rollerblading;930
sports;rollerblading;930
sports;rollerblading;930
sports;rollerblading;930
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;skating, roller (Taylor Code 360);616
sports;skating, roller (Taylor Code 360);616
sports;rollerblading;930
sports;rollerblading;930
sports;skating, roller (Taylor Code 360);616
sports;rollerblading;930
sports;rollerblading;930
sports;rollerblading;930
sports;rollerblading;930
sports;rollerblading;930
sports;skating, roller (Taylor Code 360);616
sports;rollerblading;930
sports;skating, roller (Taylor Code 360);616
sports;rollerblading;930
sports;rollerblading;930
sports;rollerblading;930
sports;rollerblading;930
sports;rollerblading;930
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
;;-1
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
sports;trampoline, recreational;618
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
occupation;typing, electric, manual or computer;898
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
self care;eating, sitting;743
;;-1
;;-1
;;-1
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
occupation;sitting meetings, light effort, general, andor with talking involved (e.g., eating at a business me;621
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
inactivity quiet/light;standing quietly, standing in a line;388
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, talking in person;982
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;standing, miscellaneous;53
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
miscellaneous;sitting, talking in person, on the phone, computer, or text messaging, light effort;622
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
sports;golf;627
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
;;-1
;;-1
;;-1
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
home activities;cutting and smoking fish, drying fish or meat;637
;;-1
;;-1
;;-1
running;running;640
;;-1
running;running;640
running;running;640
running;running;640
running;running;640
running;running;640
running;running;640
running;running;640
running;running;640
running;running;640
running;running;640
;;-1
;;-1
running;running;640
water activities;swimming, sidestroke, general;261
water activities;swimming, sidestroke, general;261
;;-1
;;-1
;;-1
water activities;swimming, general;641
;;-1
;;-1
;;-1
water activities;swimming, sidestroke, general;261
water activities;swimming, sidestroke, general;261
water activities;swimming, sidestroke, general;261
water activities;swimming, sidestroke, general;261
water activities;swimming, sidestroke, general;261
water activities;swimming, sidestroke, general;261
;;-1
;;-1
;;-1
water activities;swimming, general;641
water activities;swimming, general;641
water activities;swimming, general;641
water activities;swimming, general;641
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
walking;backpacking;642
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
;;-1
;;-1
;;-1
;;-1
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
sports;badminton, competitive (Taylor Code 450);643
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
;;-1
;;-1
;;-1
;;-1
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;skindiving, scuba diving, snorkeling;951
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
water activities;snorkeling (Taylor Code 310);646
